Date,Country_Region,Population,New_Confirmed_Cases,Remaining_Confirmed_Cases,Total_Confirmed_Cases,New_Recovered_Cases,Total_Recovered_Cases,New_Fatalities,Total_Fatalities
2020-03-28,Antigua and Barbuda,96286.0,0,7,7,0,0,0,0
2020-03-29,Antigua and Barbuda,96286.0,0,7,7,0,0,0,0
2020-03-30,Antigua and Barbuda,96286.0,0,7,7,0,0,0,0
2020-03-31,Antigua and Barbuda,96286.0,0,7,7,0,0,0,0
2020-04-01,Antigua and Barbuda,96286.0,0,7,7,0,0,0,0
2020-04-02,Antigua and Barbuda,96286.0,2,9,9,0,0,0,0
2020-01-22,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-23,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-24,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-25,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-26,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-27,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-28,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-29,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-30,Argentina,44494502.0,0,0,0,0,0,0,0
2020-01-31,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-01,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-02,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-03,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-04,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-05,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-06,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-07,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-08,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-09,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-10,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-11,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-12,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-13,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-14,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-15,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-16,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-17,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-18,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-19,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-20,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-21,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-22,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-23,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-24,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-25,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-26,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-27,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-28,Argentina,44494502.0,0,0,0,0,0,0,0
2020-02-29,Argentina,44494502.0,0,0,0,0,0,0,0
2020-03-01,Argentina,44494502.0,0,0,0,0,0,0,0
2020-03-02,Argentina,44494502.0,0,0,0,0,0,0,0
2020-03-03,Argentina,44494502.0,1,1,1,0,0,0,0
2020-03-04,Argentina,44494502.0,0,1,1,0,0,0,0
2020-03-05,Argentina,44494502.0,0,1,1,0,0,0,0
2020-03-06,Argentina,44494502.0,1,2,2,0,0,0,0
2020-03-07,Argentina,44494502.0,6,8,8,0,0,0,0
2020-03-08,Argentina,44494502.0,4,11,12,0,0,1,1
2020-03-09,Argentina,44494502.0,0,11,12,0,0,0,1
2020-03-10,Argentina,44494502.0,5,16,17,0,0,0,1
2020-03-11,Argentina,44494502.0,2,18,19,0,0,0,1
2020-03-12,Argentina,44494502.0,0,18,19,0,0,0,1
2020-03-13,Argentina,44494502.0,12,29,31,0,0,1,2
2020-03-14,Argentina,44494502.0,3,31,34,1,1,0,2
2020-03-15,Argentina,44494502.0,11,42,45,0,1,0,2
2020-03-16,Argentina,44494502.0,11,53,56,0,1,0,2
2020-03-17,Argentina,44494502.0,12,63,68,2,3,0,2
2020-03-18,Argentina,44494502.0,11,74,79,0,3,0,2
2020-03-19,Argentina,44494502.0,18,91,97,0,3,1,3
2020-03-20,Argentina,44494502.0,31,122,128,0,3,0,3
2020-03-21,Argentina,44494502.0,30,151,158,0,3,1,4
2020-03-22,Argentina,44494502.0,108,259,266,0,3,0,4
2020-03-23,Argentina,44494502.0,35,294,301,0,3,0,4
2020-03-24,Argentina,44494502.0,86,329,387,49,52,2,6
2020-03-25,Argentina,44494502.0,0,327,387,0,52,2,8
2020-03-26,Argentina,44494502.0,115,430,502,11,63,1,9
2020-03-27,Argentina,44494502.0,87,504,589,9,72,4,13
2020-03-28,Argentina,44494502.0,101,600,690,0,72,5,18
2020-03-29,Argentina,44494502.0,55,654,745,0,72,1,19
2020-03-30,Argentina,44494502.0,75,569,820,156,228,4,23
2020-03-31,Argentina,44494502.0,234,787,1054,12,240,4,27
2020-04-01,Argentina,44494502.0,0,778,1054,8,248,1,28
2020-04-02,Argentina,44494502.0,79,841,1133,8,256,8,36
2020-01-22,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-23,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-24,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-25,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-26,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-27,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-28,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-29,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-30,Armenia,2951776.0,0,0,0,0,0,0,0
2020-01-31,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-01,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-02,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-03,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-04,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-05,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-06,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-07,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-08,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-09,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-10,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-11,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-12,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-13,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-14,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-15,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-16,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-17,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-18,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-19,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-20,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-21,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-22,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-23,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-24,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-25,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-26,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-27,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-28,Armenia,2951776.0,0,0,0,0,0,0,0
2020-02-29,Armenia,2951776.0,0,0,0,0,0,0,0
2020-03-01,Armenia,2951776.0,1,1,1,0,0,0,0
2020-03-02,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-03,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-04,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-05,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-06,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-07,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-08,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-09,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-10,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-11,Armenia,2951776.0,0,1,1,0,0,0,0
2020-03-12,Armenia,2951776.0,3,4,4,0,0,0,0
2020-03-13,Armenia,2951776.0,4,8,8,0,0,0,0
2020-03-14,Armenia,2951776.0,10,18,18,0,0,0,0
2020-03-15,Armenia,2951776.0,8,26,26,0,0,0,0
2020-03-16,Armenia,2951776.0,26,52,52,0,0,0,0
2020-03-17,Armenia,2951776.0,26,77,78,1,1,0,0
2020-03-18,Armenia,2951776.0,6,83,84,0,1,0,0
2020-03-19,Armenia,2951776.0,31,114,115,0,1,0,0
2020-03-20,Armenia,2951776.0,21,135,136,0,1,0,0
2020-03-21,Armenia,2951776.0,24,159,160,0,1,0,0
2020-03-22,Armenia,2951776.0,34,192,194,1,2,0,0
2020-03-23,Armenia,2951776.0,41,233,235,0,2,0,0
2020-03-24,Armenia,2951776.0,14,235,249,12,14,0,0
2020-03-25,Armenia,2951776.0,16,249,265,2,16,0,0
2020-03-26,Armenia,2951776.0,25,271,290,2,18,1,1
2020-03-27,Armenia,2951776.0,39,300,329,10,28,0,1
2020-03-28,Armenia,2951776.0,78,376,407,2,30,0,1
2020-03-29,Armenia,2951776.0,17,391,424,0,30,2,3
2020-03-30,Armenia,2951776.0,58,449,482,0,30,0,3
2020-03-31,Armenia,2951776.0,50,499,532,0,30,0,3
2020-04-01,Armenia,2951776.0,39,536,571,1,31,1,4
2020-04-02,Armenia,2951776.0,92,623,663,2,33,3,7
2020-01-22,Australia,24992369.0,0,0,0,0,0,0,0
2020-01-23,Australia,24992369.0,0,0,0,0,0,0,0
2020-01-24,Australia,24992369.0,0,0,0,0,0,0,0
2020-01-25,Australia,24992369.0,0,0,0,0,0,0,0
2020-01-26,Australia,24992369.0,4,4,4,0,0,0,0
2020-01-27,Australia,24992369.0,1,5,5,0,0,0,0
2020-01-28,Australia,24992369.0,0,5,5,0,0,0,0
2020-01-29,Australia,24992369.0,1,6,6,0,0,0,0
2020-01-30,Australia,24992369.0,3,7,9,2,2,0,0
2020-01-31,Australia,24992369.0,0,7,9,0,2,0,0
2020-02-01,Australia,24992369.0,3,10,12,0,2,0,0
2020-02-02,Australia,24992369.0,0,10,12,0,2,0,0
2020-02-03,Australia,24992369.0,0,10,12,0,2,0,0
2020-02-04,Australia,24992369.0,1,11,13,0,2,0,0
2020-02-05,Australia,24992369.0,0,11,13,0,2,0,0
2020-02-06,Australia,24992369.0,1,12,14,0,2,0,0
2020-02-07,Australia,24992369.0,1,13,15,0,2,0,0
2020-02-08,Australia,24992369.0,0,13,15,0,2,0,0
2020-02-09,Australia,24992369.0,0,13,15,0,2,0,0
2020-02-10,Australia,24992369.0,0,13,15,0,2,0,0
2020-02-11,Australia,24992369.0,0,13,15,0,2,0,0
2020-02-12,Australia,24992369.0,0,13,15,0,2,0,0
2020-02-13,Australia,24992369.0,0,7,15,6,8,0,0
2020-02-14,Australia,24992369.0,0,7,15,0,8,0,0
2020-02-15,Australia,24992369.0,0,7,15,0,8,0,0
2020-02-16,Australia,24992369.0,0,7,15,0,8,0,0
2020-02-17,Australia,24992369.0,0,5,15,2,10,0,0
2020-02-18,Australia,24992369.0,0,5,15,0,10,0,0
2020-02-19,Australia,24992369.0,0,5,15,0,10,0,0
2020-02-20,Australia,24992369.0,0,5,15,0,10,0,0
2020-02-21,Australia,24992369.0,0,4,15,1,11,0,0
2020-02-22,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-23,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-24,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-25,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-26,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-27,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-28,Australia,24992369.0,0,4,15,0,11,0,0
2020-02-29,Australia,24992369.0,10,14,25,0,11,0,0
2020-03-01,Australia,24992369.0,2,15,27,0,11,1,1
2020-03-02,Australia,24992369.0,3,18,30,0,11,0,1
2020-03-03,Australia,24992369.0,9,27,39,0,11,0,1
2020-03-04,Australia,24992369.0,13,39,52,0,11,1,2
2020-03-05,Australia,24992369.0,3,32,55,10,21,0,2
2020-03-06,Australia,24992369.0,5,37,60,0,21,0,2
2020-03-07,Australia,24992369.0,3,40,63,0,21,0,2
2020-03-08,Australia,24992369.0,13,52,76,0,21,1,3
2020-03-09,Australia,24992369.0,15,67,91,0,21,0,3
2020-03-10,Australia,24992369.0,16,83,107,0,21,0,3
2020-03-11,Australia,24992369.0,21,104,128,0,21,0,3
2020-03-12,Australia,24992369.0,0,104,128,0,21,0,3
2020-03-13,Australia,24992369.0,72,174,200,2,23,0,3
2020-03-14,Australia,24992369.0,50,224,250,0,23,0,3
2020-03-15,Australia,24992369.0,47,271,297,0,23,0,3
2020-03-16,Australia,24992369.0,80,351,377,0,23,0,3
2020-03-17,Australia,24992369.0,75,424,452,0,23,2,5
2020-03-18,Australia,24992369.0,116,539,568,0,23,1,6
2020-03-19,Australia,24992369.0,113,649,681,3,26,0,6
2020-03-20,Australia,24992369.0,110,758,791,0,26,1,7
2020-03-21,Australia,24992369.0,280,1038,1071,0,26,0,7
2020-03-22,Australia,24992369.0,478,1454,1549,62,88,0,7
2020-03-23,Australia,24992369.0,133,1587,1682,0,88,0,7
2020-03-24,Australia,24992369.0,362,1921,2044,27,115,1,8
2020-03-25,Australia,24992369.0,320,2237,2364,4,119,0,8
2020-03-26,Australia,24992369.0,446,2625,2810,53,172,5,13
2020-03-27,Australia,24992369.0,333,2936,3143,22,194,0,13
2020-03-28,Australia,24992369.0,497,3382,3640,50,244,1,14
2020-03-29,Australia,24992369.0,344,3724,3984,0,244,2,16
2020-03-30,Australia,24992369.0,377,4087,4361,13,257,1,17
2020-03-31,Australia,24992369.0,198,4183,4559,101,358,1,18
2020-04-01,Australia,24992369.0,303,4420,4862,64,422,2,20
2020-04-02,Australia,24992369.0,254,4572,5116,98,520,4,24
2020-01-22,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-23,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-24,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-25,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-26,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-27,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-28,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-29,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-30,Austria,8847037.0,0,0,0,0,0,0,0
2020-01-31,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-01,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-02,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-03,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-04,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-05,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-06,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-07,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-08,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-09,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-10,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-11,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-12,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-13,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-14,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-15,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-16,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-17,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-18,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-19,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-20,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-21,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-22,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-23,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-24,Austria,8847037.0,0,0,0,0,0,0,0
2020-02-25,Austria,8847037.0,2,2,2,0,0,0,0
2020-02-26,Austria,8847037.0,0,2,2,0,0,0,0
2020-02-27,Austria,8847037.0,1,3,3,0,0,0,0
2020-02-28,Austria,8847037.0,0,3,3,0,0,0,0
2020-02-29,Austria,8847037.0,6,9,9,0,0,0,0
2020-03-01,Austria,8847037.0,5,14,14,0,0,0,0
2020-03-02,Austria,8847037.0,4,18,18,0,0,0,0
2020-03-03,Austria,8847037.0,3,21,21,0,0,0,0
2020-03-04,Austria,8847037.0,8,29,29,0,0,0,0
2020-03-05,Austria,8847037.0,12,41,41,0,0,0,0
2020-03-06,Austria,8847037.0,14,55,55,0,0,0,0
2020-03-07,Austria,8847037.0,24,79,79,0,0,0,0
2020-03-08,Austria,8847037.0,25,104,104,0,0,0,0
2020-03-09,Austria,8847037.0,27,129,131,2,2,0,0
2020-03-10,Austria,8847037.0,51,178,182,2,4,0,0
2020-03-11,Austria,8847037.0,64,242,246,0,4,0,0
2020-03-12,Austria,8847037.0,56,297,302,0,4,1,1
2020-03-13,Austria,8847037.0,202,497,504,2,6,0,1
2020-03-14,Austria,8847037.0,151,648,655,0,6,0,1
2020-03-15,Austria,8847037.0,205,853,860,0,6,0,1
2020-03-16,Austria,8847037.0,158,1009,1018,0,6,2,3
2020-03-17,Austria,8847037.0,314,1328,1332,-5,1,0,3
2020-03-18,Austria,8847037.0,314,1633,1646,8,9,1,4
2020-03-19,Austria,8847037.0,367,1998,2013,0,9,2,6
2020-03-20,Austria,8847037.0,375,2373,2388,0,9,0,6
2020-03-21,Austria,8847037.0,426,2797,2814,0,9,2,8
2020-03-22,Austria,8847037.0,768,3557,3582,0,9,8,16
2020-03-23,Austria,8847037.0,892,4444,4474,0,9,5,21
2020-03-24,Austria,8847037.0,809,5246,5283,0,9,7,28
2020-03-25,Austria,8847037.0,305,5549,5588,0,9,2,30
2020-03-26,Austria,8847037.0,1321,6748,6909,103,112,19,49
2020-03-27,Austria,8847037.0,748,7374,7657,113,225,9,58
2020-03-28,Austria,8847037.0,614,7978,8271,0,225,10,68
2020-03-29,Austria,8847037.0,517,8223,8788,254,479,18,86
2020-03-30,Austria,8847037.0,830,8874,9618,157,636,22,108
2020-03-31,Austria,8847037.0,562,8957,10180,459,1095,20,128
2020-04-01,Austria,8847037.0,531,9129,10711,341,1436,18,146
2020-04-02,Austria,8847037.0,418,9222,11129,313,1749,12,158
2020-01-22,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-23,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-24,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-25,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-26,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-27,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-28,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-29,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-30,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-01-31,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-01,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-02,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-03,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-04,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-05,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-06,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-07,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-08,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-09,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-10,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-11,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-12,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-13,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-14,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-15,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-16,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-17,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-18,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-19,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-20,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-21,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-22,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-23,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-24,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-25,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-26,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-27,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-28,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-02-29,Azerbaijan,9942334.0,0,0,0,0,0,0,0
2020-03-01,Azerbaijan,9942334.0,3,3,3,0,0,0,0
2020-03-02,Azerbaijan,9942334.0,0,3,3,0,0,0,0
2020-03-03,Azerbaijan,9942334.0,0,3,3,0,0,0,0
2020-03-04,Azerbaijan,9942334.0,0,3,3,0,0,0,0
2020-03-05,Azerbaijan,9942334.0,3,6,6,0,0,0,0
2020-03-06,Azerbaijan,9942334.0,0,6,6,0,0,0,0
2020-03-07,Azerbaijan,9942334.0,3,9,9,0,0,0,0
2020-03-08,Azerbaijan,9942334.0,0,9,9,0,0,0,0
2020-03-09,Azerbaijan,9942334.0,0,9,9,0,0,0,0
2020-03-10,Azerbaijan,9942334.0,2,11,11,0,0,0,0
2020-03-11,Azerbaijan,9942334.0,0,8,11,3,3,0,0
2020-03-12,Azerbaijan,9942334.0,0,8,11,0,3,0,0
2020-03-13,Azerbaijan,9942334.0,4,11,15,0,3,1,1
2020-03-14,Azerbaijan,9942334.0,0,11,15,0,3,0,1
2020-03-15,Azerbaijan,9942334.0,8,16,23,3,6,0,1
2020-03-16,Azerbaijan,9942334.0,5,21,28,0,6,0,1
2020-03-17,Azerbaijan,9942334.0,0,21,28,0,6,0,1
2020-03-18,Azerbaijan,9942334.0,0,21,28,0,6,0,1
2020-03-19,Azerbaijan,9942334.0,16,37,44,0,6,0,1
2020-03-20,Azerbaijan,9942334.0,0,37,44,0,6,0,1
2020-03-21,Azerbaijan,9942334.0,9,41,53,5,11,0,1
2020-03-22,Azerbaijan,9942334.0,12,54,65,-1,10,0,1
2020-03-23,Azerbaijan,9942334.0,7,61,72,0,10,0,1
2020-03-24,Azerbaijan,9942334.0,15,76,87,0,10,0,1
2020-03-25,Azerbaijan,9942334.0,6,81,93,0,10,1,2
2020-03-26,Azerbaijan,9942334.0,29,104,122,5,15,1,3
2020-03-27,Azerbaijan,9942334.0,43,147,165,0,15,0,3
2020-03-28,Azerbaijan,9942334.0,17,163,182,0,15,1,4
2020-03-29,Azerbaijan,9942334.0,27,190,209,0,15,0,4
2020-03-30,Azerbaijan,9942334.0,64,243,273,11,26,0,4
2020-03-31,Azerbaijan,9942334.0,25,267,298,0,26,1,5
2020-04-01,Azerbaijan,9942334.0,61,328,359,0,26,0,5
2020-04-02,Azerbaijan,9942334.0,41,369,400,0,26,0,5
2020-01-22,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-23,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-24,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-25,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-26,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-27,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-28,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-29,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-30,Bahamas,385640.0,0,0,0,0,0,0,0
2020-01-31,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-01,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-02,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-03,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-04,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-05,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-06,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-07,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-08,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-09,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-10,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-11,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-12,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-13,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-14,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-15,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-16,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-17,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-18,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-19,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-20,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-21,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-22,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-23,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-24,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-25,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-26,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-27,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-28,Bahamas,385640.0,0,0,0,0,0,0,0
2020-02-29,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-01,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-02,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-03,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-04,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-05,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-06,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-07,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-08,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-09,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-10,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-11,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-12,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-13,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-14,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-15,Bahamas,385640.0,0,0,0,0,0,0,0
2020-03-16,Bahamas,385640.0,1,1,1,0,0,0,0
2020-03-17,Bahamas,385640.0,0,1,1,0,0,0,0
2020-03-18,Bahamas,385640.0,0,1,1,0,0,0,0
2020-03-19,Bahamas,385640.0,2,3,3,0,0,0,0
2020-03-20,Bahamas,385640.0,0,3,3,0,0,0,0
2020-03-21,Bahamas,385640.0,1,4,4,0,0,0,0
2020-03-22,Bahamas,385640.0,0,4,4,0,0,0,0
2020-03-23,Bahamas,385640.0,0,4,4,0,0,0,0
2020-03-24,Bahamas,385640.0,1,4,5,1,1,0,0
