"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Bhutan||NA",2020-02-20,"Bhutan","",NA,27.5142,90.4336,0,0,0,0,0,0,754394,0.257713537330923,0.682256345541021,0.0600301171280561,29.1,19.7775277714448,0.006243
"Bolivia||NA",2020-02-20,"Bolivia","",NA,-16.2902,-63.5887,0,0,0,0,0,0,11353142,0.310735477456373,0.617345048621782,0.0719194739218447,25.3,10.4801458506416,0.006795
"Bosnia and Herzegovina||NA",2020-02-20,"Bosnia and Herzegovina","",NA,43.9159,17.6791,0,0,0,0,0,0,3323929,0.147662176493152,0.687634648796227,0.164703174710621,43.3,64.92048828125,0.010563
"Brazil||NA",2020-02-20,"Brazil","",NA,-14.235,-51.9253,0,0,0,0,0,0,209469333,0.213340719108545,0.697430902567055,0.0892283783244003,33.2,25.0617162430876,0.006378
"Brunei||NA",2020-02-20,"Brunei","",NA,4.5353,114.7277,0,0,0,0,0,0,428962,0.230264614896856,0.721003909428086,0.0487314756750582,31.1,81.3969639468691,0.004345
"Bulgaria||NA",2020-02-20,"Bulgaria","",NA,42.7339,25.4858,0,0,0,0,0,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Burkina Faso||NA",2020-02-20,"Burkina Faso","",NA,12.2383,-1.5616,0,0,0,0,0,0,19751535,0.449480813221662,0.526449378491703,0.0240698082866355,17.9,72.1912828947368,0.008341
"Burma||NA",2020-02-20,"Burma","",NA,21.9162,95.956,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cabo Verde||NA",2020-02-20,"Cabo Verde","",NA,16.5388,-23.0418,0,0,0,0,0,0,543767,0.287777669479759,0.666129058953559,0.0460932715666821,26.8,134.929776674938,0.005682
"Cambodia||NA",2020-02-20,"Cambodia","",NA,11.55,104.9167,0,1,0,0,0,0,16249798,0.312014147627244,0.642299052197099,0.0456868001756576,26.4,92.0564128710628,0.006017
"Cameroon||NA",2020-02-20,"Cameroon","",NA,3.848,11.5021,0,0,0,0,0,0,25216237,0.426315798448676,0.546395427998918,0.0272887735524057,18.5,53.3439889149796,0.009501
"Canada|Alberta|NA",2020-02-20,"Canada","Alberta",NA,53.9333,-116.5765,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Yukon|NA",2020-02-20,"Canada","Yukon",NA,64.2823,-135,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Quebec|NA",2020-02-20,"Canada","Quebec",NA,52.9399,-73.5491,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|British Columbia|NA",2020-02-20,"Canada","British Columbia",NA,49.2827,-123.1207,0,5,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Ontario|NA",2020-02-20,"Canada","Ontario",NA,51.2538,-85.3232,0,3,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|New Brunswick|NA",2020-02-20,"Canada","New Brunswick",NA,46.5653,-66.4619,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Nova Scotia|NA",2020-02-20,"Canada","Nova Scotia",NA,44.682,-63.7443,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Northwest Territories|NA",2020-02-20,"Canada","Northwest Territories",NA,64.8255,-124.8457,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Prince Edward Island|NA",2020-02-20,"Canada","Prince Edward Island",NA,46.5107,-63.4168,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Manitoba|NA",2020-02-20,"Canada","Manitoba",NA,53.7609,-98.8139,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Grand Princess|NA",2020-02-20,"Canada","Grand Princess",NA,37.6489,-122.6655,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Newfoundland and Labrador|NA",2020-02-20,"Canada","Newfoundland and Labrador",NA,53.1355,-57.6604,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Saskatchewan|NA",2020-02-20,"Canada","Saskatchewan",NA,52.9399,-106.4509,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Central African Republic||NA",2020-02-20,"Central African Republic","",NA,6.6111,20.9394,0,0,0,0,0,0,4666377,0.44294320550801,0.52879905742539,0.0282577370666008,20,7.49041221227006,0.012671
"Chad||NA",2020-02-20,"Chad","",NA,15.4542,18.7322,0,0,0,0,0,0,15477751,0.47126299988842,0.50393181066809,0.0248051894434901,16.1,12.2917336404066,0.012309
"Chile||NA",2020-02-20,"Chile","",NA,-35.6751,-71.543,0,0,0,0,0,0,18729160,0.197539024707995,0.687162958723189,0.115298016568816,35.5,25.1894460666519,0.006076
"China|Liaoning|NA",2020-02-20,"China","Liaoning",NA,41.2956,122.6085,1,121,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Inner Mongolia|NA",2020-02-20,"China","Inner Mongolia",NA,44.0935,113.9448,0,75,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Fujian|NA",2020-02-20,"China","Fujian",NA,26.0789,117.9874,1,293,0,1,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hunan|NA",2020-02-20,"China","Hunan",NA,27.6104,111.7088,4,1010,0,0,2,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jilin|NA",2020-02-20,"China","Jilin",NA,43.6661,126.1923,1,91,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hong Kong|NA",2020-02-20,"China","Hong Kong",NA,22.3,114.2,2,68,0,0,5,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hebei|NA",2020-02-20,"China","Hebei",NA,39.549,116.1306,5,307,0,1,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Henan|NA",2020-02-20,"China","Henan",NA,33.882,113.614,19,1265,0,0,3,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shandong|NA",2020-02-20,"China","Shandong",NA,36.3427,118.1498,4,546,0,1,2,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hubei|NA",2020-02-20,"China","Hubei",NA,30.9756,112.2707,2144,62442,0,115,411,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Ningxia|NA",2020-02-20,"China","Ningxia",NA,37.2692,106.1655,0,71,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Sichuan|NA",2020-02-20,"China","Sichuan",NA,30.6171,102.7103,3,520,0,0,6,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guangdong|NA",2020-02-20,"China","Guangdong",NA,23.3417,113.4244,5,1332,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Anhui|NA",2020-02-20,"China","Anhui",NA,31.8257,117.2264,6,987,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jiangsu|NA",2020-02-20,"China","Jiangsu",NA,32.9711,119.455,0,631,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jiangxi|NA",2020-02-20,"China","Jiangxi",NA,27.614,115.7221,1,934,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hainan|NA",2020-02-20,"China","Hainan",NA,19.1959,109.7453,4,168,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Beijing|NA",2020-02-20,"China","Beijing",NA,40.1824,116.4142,4,395,0,0,2,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Qinghai|NA",2020-02-20,"China","Qinghai",NA,35.7452,95.9956,0,18,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guangxi|NA",2020-02-20,"China","Guangxi",NA,23.8298,108.7881,2,245,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guizhou|NA",2020-02-20,"China","Guizhou",NA,26.8154,106.8748,2,146,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Chongqing|NA",2020-02-20,"China","Chongqing",NA,30.0572,107.874,6,567,0,1,7,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Macau|NA",2020-02-20,"China","Macau",NA,22.1667,113.55,0,10,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shaanxi|NA",2020-02-20,"China","Shaanxi",NA,35.1917,108.8701,1,245,0,1,3,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Zhejiang|NA",2020-02-20,"China","Zhejiang",NA,29.1832,120.0934,1,1175,0,1,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shanghai|NA",2020-02-20,"China","Shanghai",NA,31.202,121.4491,2,334,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shanxi|NA",2020-02-20,"China","Shanxi",NA,37.5777,112.2922,0,132,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Tianjin|NA",2020-02-20,"China","Tianjin",NA,39.3054,117.323,3,131,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Gansu|NA",2020-02-20,"China","Gansu",NA,37.8099,101.0583,2,91,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Heilongjiang|NA",2020-02-20,"China","Heilongjiang",NA,47.862,127.7615,12,476,0,0,6,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Tibet|NA",2020-02-20,"China","Tibet",NA,31.6927,88.0924,0,1,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Xinjiang|NA",2020-02-20,"China","Xinjiang",NA,41.1129,85.2401,1,76,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Yunnan|NA",2020-02-20,"China","Yunnan",NA,24.974,101.487,2,174,0,1,2,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Colombia||NA",2020-02-20,"Colombia","",NA,4.5709,-74.2973,0,0,0,0,0,0,49648685,0.23077895979964,0.684440570001664,0.0847804701986958,31.2,44.7487021180712,0.005503
"Congo (Brazzaville)||NA",2020-02-20,"Congo (Brazzaville)","",NA,-4.0383,21.7587,0,0,0,0,0,0,5244363,0.417635024604532,0.555547780005145,0.0268171953903232,19.5,15.3568462664715,0.006828
"Congo (Kinshasa)||NA",2020-02-20,"Congo (Kinshasa)","",NA,-4.0383,21.7587,0,0,0,0,0,0,84068091,0.461656420864844,0.508165172919176,0.0301784062159803,16.7,37.0825923557045,0.009691
"Costa Rica||NA",2020-02-20,"Costa Rica","",NA,9.7489,-83.7534,0,0,0,0,0,0,4999441,0.213247441063911,0.691254082206391,0.0954984767296984,32.6,97.9130630630631,0.005005
"Cote d'Ivoire||NA",2020-02-20,"Cote d'Ivoire","",NA,7.54,-5.5471,0,0,0,0,0,0,25069229,0.419369721367589,0.552040848482383,0.0285894301500285,20.3,78.8340534591195,0.010262
"Croatia||NA",2020-02-20,"Croatia","",NA,45.1,15.2,0,0,0,0,0,0,4089400,0.145119400058464,0.650426269817306,0.20445433012423,43.9,73.0771979985704,0.013
"Cuba||NA",2020-02-20,"Cuba","",NA,22,-80,0,0,0,0,0,0,11338138,0.162112389922363,0.686025495906116,0.151862114171521,42.1,108.999596231494,0.008827
"Cyprus||NA",2020-02-20,"Cyprus","",NA,35.1264,33.4299,0,0,0,0,0,0,1189265,0.16787847956511,0.694930902700408,0.137190617734483,37.9,128.708333333333,0.006952
"Czechia||NA",2020-02-20,"Czechia","",NA,49.8175,15.473,0,0,0,0,0,0,10625695,0.155866055197434,0.649925175870224,0.194208768932343,43.3,137.602887852888,0.0105
"Denmark||NA",2020-02-20,"Denmark","",NA,56.2639,9.5018,0,0,0,0,0,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Denmark|Greenland|NA",2020-02-20,"Denmark","Greenland",NA,71.7069,-42.6043,0,0,0,0,0,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Denmark|Faroe Islands|NA",2020-02-20,"Denmark","Faroe Islands",NA,61.8926,-6.9118,0,0,0,0,0,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Djibouti||NA",2020-02-20,"Djibouti","",NA,11.8251,42.5903,0,0,0,0,0,0,958920,0.295741159613441,0.65898304660541,0.0452757937811482,24.9,41.3684210526316,0.007293
"Dominica||NA",2020-02-20,"Dominica","",NA,15.415,-61.371,0,0,0,0,0,0,71625,0.229,0.668,0.103,34.9,95.5,0.0061
"Dominican Republic||NA",2020-02-20,"Dominican Republic","",NA,18.7357,-70.1627,0,0,0,0,0,0,10627165,0.279771295026574,0.649400530208454,0.0708281747649721,27.9,219.97857586421,0.00612
"Ecuador||NA",2020-02-20,"Ecuador","",NA,-1.8312,-78.1834,0,0,0,0,0,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt||NA",2020-02-20,"Egypt","",NA,26,30,0,1,0,0,0,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"El Salvador||NA",2020-02-20,"El Salvador","",NA,13.7942,-88.8965,0,0,0,0,0,0,6420744,0.271320809139623,0.645808290812314,0.0828709000480629,27.7,309.881467181467,0.007011
"Equatorial Guinea||NA",2020-02-20,"Equatorial Guinea","",NA,1.5,10,0,0,0,0,0,0,1308974,0.371165988655245,0.604255237876965,0.0245787734677897,20.3,46.6657397504456,0.009542
"Eritrea||NA",2020-02-20,"Eritrea","",NA,15.1794,39.7823,0,0,0,0,0,0,4475000,0.421,0.543,0.036,20.3,51.8,0.007326
"Estonia||NA",2020-02-20,"Estonia","",NA,58.5953,25.0136,0,0,0,0,0,0,1320884,0.163570737459559,0.640165694070692,0.196263568469749,43.7,30.3861053600184,0.0118
"Eswatini||NA",2020-02-20,"Eswatini","",NA,-26.5225,31.4659,0,0,0,0,0,0,1136191,0.381124915403848,0.578729205187801,0.0401458794083506,23.7,66.0576162790698,0.009843
"Ethiopia||NA",2020-02-20,"Ethiopia","",NA,9.145,40.4897,0,0,0,0,0,0,109224559,0.407829819073234,0.557158850950668,0.0350113299760986,19.8,109.224559,0.006691
"Fiji||NA",2020-02-20,"Fiji","",NA,-17.7134,178.065,0,0,0,0,0,0,883483,0.295126222009931,0.650376973863674,0.0544968041263952,29.9,48.3570333880679,0.00818
"Finland||NA",2020-02-20,"Finland","",NA,64,26,0,1,0,0,0,0,5518050,0.161451829725838,0.62134029481894,0.217207875455222,42.8,18.1568556480537,0.0098
"France|Guadeloupe|NA",2020-02-20,"France","Guadeloupe",NA,16.25,-61.5833,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France||NA",2020-02-20,"France","",NA,46.2276,2.2137,1,12,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|French Guiana|NA",2020-02-20,"France","French Guiana",NA,3.9339,-53.1258,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|French Polynesia|NA",2020-02-20,"France","French Polynesia",NA,-17.6797,149.4068,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Reunion|NA",2020-02-20,"France","Reunion",NA,-21.1351,55.2471,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Mayotte|NA",2020-02-20,"France","Mayotte",NA,-12.8275,45.1662,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Martinique|NA",2020-02-20,"France","Martinique",NA,14.6415,-61.0242,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|New Caledonia|NA",2020-02-20,"France","New Caledonia",NA,-20.9043,165.618,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Saint Barthelemy|NA",2020-02-20,"France","Saint Barthelemy",NA,17.9,-62.8333,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|St Martin|NA",2020-02-20,"France","St Martin",NA,18.0708,-63.0501,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Gabon||NA",2020-02-20,"Gabon","",NA,-0.8037,11.6094,0,0,0,0,0,0,2119275,0.370258696960045,0.594102228356395,0.0356390746835592,21,8.22476423332169,0.006998
"Gambia||NA",2020-02-20,"Gambia","",NA,13.4432,-15.3101,0,0,0,0,0,0,2280102,0.442687450605107,0.53141274000107,0.0258998093938232,21.8,225.30652173913,0.008044
"Georgia||NA",2020-02-20,"Georgia","",NA,42.3154,43.3569,0,0,0,0,0,0,3731000,0.197952406005383,0.653392679684092,0.148654914310525,38.6,65.2752020714511,0.012918
"Germany||NA",2020-02-20,"Germany","",NA,51,9,0,16,0,0,0,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Ghana||NA",2020-02-20,"Ghana","",NA,7.9465,-1.0232,0,0,0,0,0,0,29767108,0.375960615850344,0.593350404080317,0.0306889800693396,21.4,130.821429199262,0.007414
"Greece||NA",2020-02-20,"Greece","",NA,39.0742,21.8243,0,0,0,0,0,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Grenada||NA",2020-02-20,"Grenada","",NA,12.1165,-61.679,0,0,0,0,0,0,111454,0.235612898594936,0.668168033448777,0.0962190679562869,33.3,327.805882352941,0.009563
"Guatemala||NA",2020-02-20,"Guatemala","",NA,15.7835,-90.2308,0,0,0,0,0,0,17247807,0.344353953933618,0.607525320983504,0.0481207250828785,23.2,160.953779395297,0.004762
"Guinea||NA",2020-02-20,"Guinea","",NA,9.9456,-9.6966,0,0,0,0,0,0,12414318,0.438501733445473,0.532238042069734,0.0292602244847935,19.1,50.5222122741332,0.008715
"Guinea-Bissau||NA",2020-02-20,"Guinea-Bissau","",NA,11.8037,-15.1804,0,0,0,0,0,0,1874309,0.423391522075139,0.548371314563334,0.0282371633615269,18,66.6539473684211,0.009805
"Guyana||NA",2020-02-20,"Guyana","",NA,5,-58.75,0,0,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"Haiti||NA",2020-02-20,"Haiti","",NA,18.9712,-72.2852,0,0,0,0,0,0,11123176,0.33242244257891,0.618083518936764,0.0494940384843253,24.1,403.59854862119,0.008638
"Honduras||NA",2020-02-20,"Honduras","",NA,15.2,-86.2419,0,0,0,0,0,0,9587522,0.317408815333097,0.635685008076122,0.0469061765907812,24.4,85.6870319063366,0.004428
"Hungary||NA",2020-02-20,"Hungary","",NA,47.1625,19.5033,0,0,0,0,0,0,9768785,0.144119922134424,0.664302824033255,0.191577253832321,43.6,107.906605545123,0.0135
"Iceland||NA",2020-02-20,"Iceland","",NA,64.9631,-19.0208,0,0,0,0,0,0,353574,0.198323201064408,0.653725873369903,0.147950925565689,37.1,3.52692269326683,0.0065
"India||NA",2020-02-20,"India","",NA,21,78,0,3,0,0,0,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia||NA",2020-02-20,"Indonesia","",NA,-0.7893,113.9213,0,0,0,0,0,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran||NA",2020-02-20,"Iran","",NA,32,53,2,5,0,0,3,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq||NA",2020-02-20,"Iraq","",NA,33,44,0,0,0,0,0,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland||NA",2020-02-20,"Ireland","",NA,53.1424,-7.6921,0,0,0,0,0,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Israel||NA",2020-02-20,"Israel","",NA,31,35,0,0,0,0,0,0,8883800,0.279252464589938,0.600977675160436,0.119769860249625,30.4,410.526802218115,0.0051
"Italy||NA",2020-02-20,"Italy","",NA,43,12,0,3,0,0,0,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Jamaica||NA",2020-02-20,"Jamaica","",NA,18.1096,-77.2975,0,0,0,0,0,0,2934855,0.237500966830639,0.674532607662342,0.0879664255070196,29.4,270.993074792244,0.007558
"Japan||NA",2020-02-20,"Japan","",NA,36,138,1,94,0,0,10,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Jordan||NA",2020-02-20,"Jordan","",NA,31.24,36.51,0,0,0,0,0,0,9956011,0.342454902091433,0.619080193928583,0.0384649039799834,23.5,112.14249831043,0.003843
"Kazakhstan||NA",2020-02-20,"Kazakhstan","",NA,48.0196,66.9237,0,0,0,0,0,0,18276499,0.284605497778393,0.641476039511304,0.0739184627103032,31.6,6.76982590658221,0.00715
"Kenya||NA",2020-02-20,"Kenya","",NA,-0.0236,37.9062,0,0,0,0,0,0,51393010,0.397821669340692,0.578786464540153,0.0233918661191556,20,90.2994166637383,0.005582
"Korea, South||NA",2020-02-20,"Korea, South","",NA,36,128,1,104,0,1,73,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Kosovo||NA",2020-02-20,"Kosovo","",NA,42.602636,20.902977,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Kuwait||NA",2020-02-20,"Kuwait","",NA,29.5,47.75,0,0,0,0,0,0,4137309,0.215388880509858,0.759106395650123,0.0255047238400198,29.7,232.172222222222,0.002601
"Kyrgyzstan||NA",2020-02-20,"Kyrgyzstan","",NA,41.2044,74.7661,0,0,0,0,0,0,6315800,0.323504171141318,0.631548549102717,0.0449472797559656,27.3,32.9290928050052,0.0054
"Laos||NA",2020-02-20,"Laos","",NA,19.85627,102.495496,0,0,0,0,0,0,7061507,0.326039186819471,0.633209313536048,0.040751499644481,24,30.5957842287695,0.006508
"Latvia||NA",2020-02-20,"Latvia","",NA,56.8796,24.6032,0,0,0,0,0,0,1926542,0.159957769389964,0.639606027403227,0.200436203206809,44.4,30.9833065294307,0.0148
"Lebanon||NA",2020-02-20,"Lebanon","",NA,33.8547,35.8623,0,0,0,0,0,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Liberia||NA",2020-02-20,"Liberia","",NA,6.4281,-9.4295,0,0,0,0,0,0,4818977,0.411249865894663,0.556215816108536,0.0325343179968014,18,50.0309073920266,0.007729
"Libya||NA",2020-02-20,"Libya","",NA,26.3351,17.228331,0,0,0,0,0,0,6678567,0.283192377277793,0.672887220132367,0.0439204025898401,25.8,3.79563238119054,0.005099
"Liechtenstein||NA",2020-02-20,"Liechtenstein","",NA,47.14,9.55,0,0,0,0,0,0,37910,0.16,0.69,0.15,43.7,236.9375,0.0066
"Lithuania||NA",2020-02-20,"Lithuania","",NA,55.1694,23.8813,0,0,0,0,0,0,2789533,0.148824245055089,0.654125423380302,0.197050331564608,44.5,44.5313513780643,0.0142
"Luxembourg||NA",2020-02-20,"Luxembourg","",NA,49.8153,6.1296,0,0,0,0,0,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Madagascar||NA",2020-02-20,"Madagascar","",NA,-18.7669,46.8691,0,0,0,0,0,0,26262368,0.406681505928286,0.563451322813798,0.0298671712579162,20.3,45.1398556204881,0.006185
"Malaysia||NA",2020-02-20,"Malaysia","",NA,2.5,112.5,0,22,0,0,0,0,31528585,0.239951410860297,0.693331042884915,0.0667175462547886,29.2,95.9628214883579,0.005014
"Maldives||NA",2020-02-20,"Maldives","",NA,3.2028,73.2207,0,0,0,0,0,0,515696,0.201479166020291,0.761487387918464,0.0370334460612454,29.5,1718.98666666667,0.002883
"Mali||NA",2020-02-20,"Mali","",NA,17.570692,-3.996166,0,0,0,0,0,0,19077690,0.475434863934943,0.499492838489489,0.0250722975755683,16,15.635015858186,0.009984
"Malta||NA",2020-02-20,"Malta","",NA,35.9375,14.3754,0,0,0,0,0,0,483530,0.142769005208902,0.653737751793975,0.203493242997122,42.3,1511.03125,0.0076
"Mauritania||NA",2020-02-20,"Mauritania","",NA,21.0079,10.9408,0,0,0,0,0,0,4403319,0.400831828216618,0.567757050202881,0.0314111215805009,21,4.27216357815077,0.007339
"Mauritius||NA",2020-02-20,"Mauritius","",NA,-20.2,57.5,0,0,0,0,0,0,1265303,0.17793692318012,0.707321346133359,0.114741730686522,36.3,623.30197044335,0.008
"Mexico||NA",2020-02-20,"Mexico","",NA,23.6345,-102.5528,0,0,0,0,0,0,126190788,0.265568481908521,0.662194668282759,0.0722368498087198,29.3,64.9146264050001,0.005933
"Moldova||NA",2020-02-20,"Moldova","",NA,47.4116,28.3699,0,0,0,0,0,0,3545883,0.158600908600909,0.726703527985579,0.114695563413512,37.7,123.51980353224,0.011528
"Monaco||NA",2020-02-20,"Monaco","",NA,43.7333,7.4167,0,0,0,0,0,0,38682,0.123,0.608,0.269,55.4,18721.5,0.0101
"Mongolia||NA",2020-02-20,"Mongolia","",NA,46.8625,103.8467,0,0,0,0,0,0,3170208,0.304095683070176,0.6550689290572,0.0408353878726245,29.8,2.04060866654651,0.006299
"Montenegro||NA",2020-02-20,"Montenegro","",NA,42.5,19.3,0,0,0,0,0,0,622345,0.182095191371898,0.668155442180663,0.149749366447439,39.6,46.2710037174721,0.010592
